jd,mag,mag_unc,filter,limmag,programid,sim
2444253.585916898,99.0,99.0,g,20.45109584812497,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/142
2444253.8534714277,99.0,99.0,i,20.498754410169344,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/142
2444258.8306301474,99.0,99.0,i,19.77124650634798,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/142
2444261.9117528275,99.0,99.0,i,19.83276667154623,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/142
2444244.8988594534,99.0,99.0,g,21.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444244.9463362535,99.0,99.0,r,21.4,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444245.586703169,99.0,99.0,i,20.47560398737271,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444245.8988594534,21.18861746265957,0.2405100382548827,g,21.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444245.9485932533,20.74168389463308,0.1389040268555219,r,21.4,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444245.970361995,21.159420987393453,0.1651012053056701,g,21.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444245.996669895,20.748511684763024,0.1208485964611063,r,21.4,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444248.0264788903,99.0,99.0,g,20.841271386748748,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444251.450994535,99.0,99.0,i,20.071204472737488,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444252.971822621,99.0,99.0,g,20.004097628413763,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444253.016672121,99.0,99.0,r,20.46241289001417,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444254.4241979118,99.0,99.0,i,20.5284572062287,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444255.009301435,99.0,99.0,r,20.42268127606552,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444255.0117666353,99.0,99.0,r,20.88287200791082,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444255.014243535,99.0,99.0,r,13.332508948404064,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444255.0167203355,99.0,99.0,r,20.786162754518838,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444255.0191972353,99.0,99.0,r,21.30002447560465,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444257.0151630617,99.0,99.0,r,20.49439676469896,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444257.0170611613,99.0,99.0,r,20.599023774340463,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444257.0190403615,99.0,99.0,r,21.041826948541985,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444257.0214361614,99.0,99.0,r,19.766893373121054,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
2444257.0238435613,99.0,99.0,r,20.83491836567609,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/159
